Dane_Importar,Nombre_Municipio,Ano_Fecha,AFRO_FAM,AVVRA_FAM,AHE_FAM,AVV40_FAM,DESARRA_FAM,AVV2_FAM,DRPE_FAM,GI_PEE_FAM,FA_DES_FAM,FA_IND_FAM,FA_SIS_FAM,IRR_FAM,PFG_FAM,HAB_MH_FAM,HAB_RUR_FAM,LP_FAM,PDP_FAM,PP_FAM,RESA_FAM,RETOR_FAM,UNIDOS_FAM,FAM_BAN_FAM,EXPUL_FAM,RECEP_FAM,FASAN_SIS_FAM,FASAN_DES_FAM,FASAN_IND_FAM,ICBF_FAM_BIENE_FAM,GPDE_FAM,UNI_PROM_FAM,MFA_UNI_FAM,MFA_SIS_FAM,MFA_DES_FAM,GIV_FAM,MFA_IND_FAM,HAB_FAM,MFA_BAN_FAM,MFA_INS_FAM,FA_FACT_FAM,GI_IRACA_FAM,ACT_PROS_INV,AVVRA_INV,DESARRA_INV,MUSICA_INV,AHE_INV,AVV40_INV,AVV2_INV,AFRO_INV,DRPE_INV,GI_PEE_INV,FA_DES_INV,FA_IND_INV,FA_SIS_INV,IRR_INV,PFG_INV,GI_CAP_INV,GI_DEI_INV,GI_ICETEX_INV,GI_ICE_INV,GI_MA_INV,GI_MP_INV,GI_OTRAS_INV,GI_PAI_INV,GI_RAI_INV,GI_RIE_INV,GI_TU_INV,GI_TT_INV,GI_SIT_INV,GAM_INV,HAB_MH_INV,HAB_RUR_INV,IPS_INV,LP_INV,OPP_INV,PDP_INV,PE_INV,PP_INV,RESA_INV,UNIDOS_INV,GIV_INV,FASAN_DES_INV,FASAN_SIS_INV,FASAN_IND_INV,NTP_INV,IND1290_INV,AYUHUM_INV,IND418_INV,EN_NNA_INV,GPDE_INV,PI_INV,GI_IRACA_INV,MFA_SIS_INV,MFA_UNI_INV,MFA_DES_INV,LA_INV,MFA_IND_INV,HAB_INV,JEA_INV,PRR_INV,SJ_INV,DPS_INV,GI_PEE_PER,FA_DES_PER,FA_IND_PER,FA_SIS_PER,MUSICA_PER,GI_CAP_PER,GI_DEI_PER,GI_ICETEX_PER,GI_ICE_PER,GI_MA_PER,GI_MP_PER,GI_OTRAS_PER,GI_PAI_PER,GI_RAI_PER,GI_RIE_PER,GI_SIT_PER,GI_TT_PER,GI_TU_PER,GAM_PER,IPS_PER,LA_PER,PROT_TIER_PER,RETORNO_PER,UNIDOS_PER,GIV_PER,EXPUL_PER,RECEP_PER,FASAN_DES_PER,FASAN_SIS_PER,FASAN_IND_PER,IND418_PER,IND1290_PER,AYU_HUM_PER,ICBF_NN_SIN_EDU_INI_PER,ICBF_GEN_BIENE_PER,ICBF_NNA_PAE_PER,NN_PAI_PER,EN_NNA_PER,GPDE_PER,JEA_REG_PER,MPR_PREOR_PER,MPR_DIS_PER,MPR_COR_PER,MFA_DES_PER,MFA_SIS_PER,MFA_UNI_PER,GI_IRACA_PER,JEA_MAT_PER,JEA_CUP_PER,UNI_COG_PER,MFA_IND_PER,JEA_PER,JEA_ENROL_PER,JEA_PRO_MAT_PER,SJ_PER,ACT_PROS_PRO,MUSICA_PRO,DESARRA_PRO,GI_PEE_PRO,GI_CAP_PRO,GI_DEI_PRO,GI_ICETEX_PRO,GI_ICE_PRO,GI_MA_PRO,GI_MP_PRO,GI_OTRAS_PRO,GI_PAI_PRO,GI_RAI_PRO,GI_RIE_PRO,GI_SIT_PRO,GI_TT_PRO,GI_TU_PRO,LA_PRO,OPP_PRO,PROT_TIER_PRO,PP_PRO,GIV_PRO,NTP_PRO,PI_PRO,MPR_COR_PRO,MPR_DIS_PRO,MPR_PREOR_PRO,PRR_PRO,OPP_REG_PRO,PROT_TIER_HAS,GME_HAS,TOT_INV
25718,SASAIMA,2013,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,308,0,0,0,0,0,0,0,15,92,395,74,0,0,0,308,583,0,0,0,0,0,0,24.435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.79,0,0,15.718.428,0,0,0,165.53,35.75,39.58,0,0,0,0,0,0,240.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901,0,0,0,0,0,0,0,1,0,117,0,1736,75,2,0,0,0,0,0,151,706,168,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25736,SESQUILÉ,2012,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,1,106,9,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.99,0,0,0,0,0,0,5.755,56.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,0,0,8,17,195,0,0,0,0,143,0,1363,210,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25736,SESQUILÉ,2011,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,3,120,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.075,71.455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,0,0,7,15,234,0,0,0,0,164,45,1363,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25736,SESQUILÉ,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,131,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.67,89.615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,259,0,0,0,0,154,15,1363,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25736,SESQUILÉ,2013,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,152,0,0,0,0,0,0,0,7,23,203,18,0,0,0,152,256,0,0,0,0,0,0,3.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.81,12.15,10.24,0,0,0,0,0,0,104.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,0,0,0,0,0,0,0,0,0,150,0,1363,190,0,0,0,0,0,0,37,366,61,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25740,SIBATÉ,2012,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,0,2,20,665,105,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.413.255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,365.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431.815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1706,0,7,54,187,1187,0,0,0,0,308,183,2288,376,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25740,SIBATÉ,2011,0,2,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528,0,0,16,740,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.848,0,0,1.544.585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.449.555,0,0,0,0,0,637.723.126,0,0,0,0,0,1.449.555,66.24,434.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.140.287.681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,57,0,0,0,0,2034,6,0,66,192,1383,0,0,0,0,282,345,2288,110,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
25740,SIBATÉ,2010,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533,0,0,26,842,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.323.024,0,0,0,923.295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2,63.81,550.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655.008.024,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,17,0,78,166,1628,0,0,0,0,291,345,2288,110,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25740,SIBATÉ,2013,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,1022,0,0,0,0,0,0,0,3,320,706,115,0,0,0,1022,1228,0,0,0,0,0,0,60.658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267.2,121.67,48.97,0,0,0,0,0,0,437.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1899,0,0,0,0,0,0,0,0,0,310,0,2288,338,0,0,0,0,0,0,201,1229,529,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25743,SILVANIA,2012,0,0,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,848,0,5,20,1377,164,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.712.975,0,0,0,0,0,0,0,0,0,0,2.593.402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.593.402,94.165,743.175,0,0,892.398.358,0,0,17.001,0,0,0,0,0,0,0,0,0,0,0,0,86.327.402,0,0,0,0,0,26,0,0,0,317,0,0,0,0,0,0,0,0,0,0,0,0,0,2787,343,10,76,314,2369,0,0,129,0,147,0,2873,376,4,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
25743,SILVANIA,2011,0,6,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,863,0,0,36,1563,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.154,0,0,2.892.114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.415.926,0,0,0,0,0,0,0,0,0,0,0,2.415.926,99.345,898.51,0,0,244.889.174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000.270.926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,496,0,0,0,0,3037,10,0,119,323,2752,0,0,43,0,144,90,2873,90,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25743,SILVANIA,2010,0,31,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658,0,4,31,1769,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618,0,0,2.345.405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.975,1106.23,0,0,278.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.235.205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,0,0,2,0,0,0,13,124,379,3245,0,0,34,0,144,60,2873,90,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,18,0,0
25743,SILVANIA,2013,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776,1460,0,0,0,0,0,0,0,3,351,1060,208,0,0,0,1460,1672,0,0,0,0,0,0,96.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.706.648,2.358,0,0,0,0,0,435.62,139.9,96.97,0,0,0,0,0,0,672.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2904,0,0,0,0,0,0,0,29,2,145,0,2873,430,0,0,0,0,0,0,410,1971,651,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25745,SIMIJACA,2012,0,0,3,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,398,0,0,0,526,3,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.545,0,0,0,0,291.046.492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.545,275.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568.801.492,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,1460,168,0,0,9,940,0,0,0,0,216,171,1163,119,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25745,SIMIJACA,2011,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,0,0,0,591,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.48,349.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1586,0,0,0,10,1120,0,0,0,0,216,105,1163,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25745,SIMIJACA,2010,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,0,0,1,649,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.825,0,0,0,0,0,0,0,0,0,0,0,0,355.925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.032.593,0,0,0,0,0,355.925,3.19,450.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548.846.843,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,9,1273,0,0,0,0,220,105,1163,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0
25745,SIMIJACA,2013,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,689,0,0,0,0,0,0,0,81,266,458,9,0,0,0,689,769,0,0,0,0,0,0,3.119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.895,0,0,0,0,0,0,186.59,103.06,4.62,0,0,0,0,0,0,294.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1486,0,0,0,0,0,0,0,1,0,193,0,1163,113,0,0,0,0,0,0,18,843,504,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25754,SOACHA,2012,0,0,5928,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,7250,0,41,303,12398,2113,0,476,0,405,0,0,0,0,0,0,0,0,0,0,0,0,0,2.787.309,53.438.863,0,0,0,0,25.31,0,0,0,0,0,1.440.842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.440.842,1.317.895,5.821.165,0,0,0,11.334,0,28.335,0,0,0,0,0,0,0,0,0,0,0,0,745.750.932,0,0,0,0,486,18,0,0,3,0,0,0,0,0,0,0,0,1732,0,20,0,0,0,25055,1753,159,1049,3771,20303,0,0,0,1,6978,460,25343,2101,1,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
25754,SOACHA,2011,0,4,5377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10389,0,31,441,14578,2230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.332.642,64.272,0,181.011.191,49.118.888,0,0,0,0,0,0,0,0,0,0,2.355.608,0,0,239.1,287.253.138,0,0,0,0,0,1.376.481.329,0,0,0,0,0,0,0,0,0,0,0,0,0,1.926.390.547,1.403.005,7.646.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.116.375.438,0,0,0,0,420,32,0,0,279,536,0,0,0,0,0,0,0,1639,15289,0,0,0,0,40025,2486,141,1850,4137,25394,0,0,0,0,7388,1035,25343,650,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,1,3,0,0,3,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
25754,SOACHA,2010,0,1,2621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,9977,0,11,481,16671,2286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.754.358,20.6,0,292.579.608,25.525.225,0,0,0,0,0,0,0,0,0,0,10.349.502,0,355.925,0,0,0,15.678.973,292.8,0,0,0,0,0,14.554.053,0,0,0,0,0,0,0,0,216,0,415.533.243,1655.79,10.355.095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.304.030.626,0,0,0,0,780,111,0,1,0,0,0,146,183,0,0,0,0,0,13185,0,0,0,0,0,441,50,1560,4339,30440,0,0,0,0,7799,825,25343,650,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,14,7,0,0,8,0,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
25754,SOACHA,2013,0,0,2273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6336,10215,0,3,0,0,0,0,0,205,2903,5709,2783,0,0,0,10215,12788,0,0,0,0,0,227.893.532,1.887.122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2327.38,1101.81,1332.51,0,0,0,626,0,0,5.627.293.532,0,0,0,0,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,25981,0,0,6,0,0,0,0,0,0,6980,0,25343,2244,0,0,3467,363,0,0,4975,10254,4852,0,1303,1938,74,0,692,1153,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
25758,SOPÓ,2012,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,41,0,0,3,37,12,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.272.249,0,0,7.39,18.895,0,0,3.201.855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.557.249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,12,25,70,0,0,13,0,70,139,2153,240,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25758,SOPÓ,2011,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,5,40,9,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,6.28,23.615,0,0,42.848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629.895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,20,22,82,0,0,2,0,294,45,2153,33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25758,SOPÓ,2010,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,1,43,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.805,28.89,0,0,0.85696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21,88,0,0,1,0,280,45,1653,42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25758,SOPÓ,2013,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,280,0,0,0,0,0,0,0,0,15,260,25,0,0,0,280,321,0,0,0,0,0,0,6.931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.375,0,0,0,0,0,0,105.24,5.74,11.12,0,0,0,0,0,0,122.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,1,0,68,0,2153,237,0,0,0,0,0,0,49,444,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25769,SUBACHOQUE,2012,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,7,131,9,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.975,67.21,0,0,136.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,0,0,39,22,227,0,0,1,0,52,0,1824,122,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25769,SUBACHOQUE,2011,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,2,6,149,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.055,84.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,0,6,23,11,271,0,0,0,0,52,15,1824,84,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25769,SUBACHOQUE,2010,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,171,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.106.833,0,0,0,1.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27,110.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.391.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,321,0,0,0,0,52,0,1424,84,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25769,SUBACHOQUE,2013,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,52,0,0,0,0,0,0,0,2,45,103,15,0,0,0,52,182,0,0,0,0,0,0,15.344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.22,17.45,7.52,0,0,0,0,0,0,67.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,0,0,0,0,0,0,0,0,0,52,0,1824,111,0,0,0,0,0,0,25,167,74,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
