Dane_Importar,Nombre_Municipio,AFRO_FAM,AVVRA_FAM,AHE_FAM,AVV40_FAM,DESARRA_FAM,AVV2_FAM,DRPE_FAM,GI_PEE_FAM,FA_DES_FAM,FA_IND_FAM,FA_SIS_FAM,IRR_FAM,PFG_FAM,HAB_MH_FAM,HAB_RUR_FAM,LP_FAM,PDP_FAM,PP_FAM,RESA_FAM,RETOR_FAM,UNIDOS_FAM,FAM_BAN_FAM,EXPUL_FAM,RECEP_FAM,FASAN_SIS_FAM,FASAN_DES_FAM,FASAN_IND_FAM,ICBF_FAM_BIENE_FAM,GPDE_FAM,UNI_PROM_FAM,MFA_UNI_FAM,MFA_SIS_FAM,MFA_DES_FAM,GIV_FAM,MFA_IND_FAM,HAB_FAM,MFA_BAN_FAM,MFA_INS_FAM,FA_FACT_FAM,GI_IRACA_FAM,ACT_PROS_INV,AVVRA_INV,DESARRA_INV,MUSICA_INV,AHE_INV,AVV40_INV,AVV2_INV,AFRO_INV,DRPE_INV,GI_PEE_INV,FA_DES_INV,FA_IND_INV,FA_SIS_INV,IRR_INV,PFG_INV,GI_CAP_INV,GI_DEI_INV,GI_ICETEX_INV,GI_ICE_INV,GI_MA_INV,GI_MP_INV,GI_OTRAS_INV,GI_PAI_INV,GI_RAI_INV,GI_RIE_INV,GI_TU_INV,GI_TT_INV,GI_SIT_INV,GAM_INV,HAB_MH_INV,HAB_RUR_INV,IPS_INV,LP_INV,OPP_INV,PDP_INV,PE_INV,PP_INV,RESA_INV,UNIDOS_INV,GIV_INV,FASAN_DES_INV,FASAN_SIS_INV,FASAN_IND_INV,NTP_INV,IND1290_INV,AYUHUM_INV,IND418_INV,EN_NNA_INV,GPDE_INV,PI_INV,GI_IRACA_INV,MFA_SIS_INV,MFA_UNI_INV,MFA_DES_INV,LA_INV,MFA_IND_INV,HAB_INV,JEA_INV,PRR_INV,SJ_INV,DPS_INV,GI_PEE_PER,FA_DES_PER,FA_IND_PER,FA_SIS_PER,MUSICA_PER,GI_CAP_PER,GI_DEI_PER,GI_ICETEX_PER,GI_ICE_PER,GI_MA_PER,GI_MP_PER,GI_OTRAS_PER,GI_PAI_PER,GI_RAI_PER,GI_RIE_PER,GI_SIT_PER,GI_TT_PER,GI_TU_PER,GAM_PER,IPS_PER,LA_PER,PROT_TIER_PER,RETORNO_PER,UNIDOS_PER,GIV_PER,EXPUL_PER,RECEP_PER,FASAN_DES_PER,FASAN_SIS_PER,FASAN_IND_PER,IND418_PER,IND1290_PER,AYU_HUM_PER,ICBF_NN_SIN_EDU_INI_PER,ICBF_GEN_BIENE_PER,ICBF_NNA_PAE_PER,NN_PAI_PER,EN_NNA_PER,GPDE_PER,JEA_REG_PER,MPR_PREOR_PER,MPR_DIS_PER,MPR_COR_PER,MFA_DES_PER,MFA_SIS_PER,MFA_UNI_PER,GI_IRACA_PER,JEA_MAT_PER,JEA_CUP_PER,UNI_COG_PER,MFA_IND_PER,JEA_PER,JEA_ENROL_PER,JEA_PRO_MAT_PER,SJ_PER,ACT_PROS_PRO,MUSICA_PRO,DESARRA_PRO,GI_PEE_PRO,GI_CAP_PRO,GI_DEI_PRO,GI_ICETEX_PRO,GI_ICE_PRO,GI_MA_PRO,GI_MP_PRO,GI_OTRAS_PRO,GI_PAI_PRO,GI_RAI_PRO,GI_RIE_PRO,GI_SIT_PRO,GI_TT_PRO,GI_TU_PRO,LA_PRO,OPP_PRO,PROT_TIER_PRO,PP_PRO,GIV_PRO,NTP_PRO,PI_PRO,MPR_COR_PRO,MPR_DIS_PRO,MPR_PREOR_PRO,PRR_PRO,OPP_REG_PRO,PROT_TIER_HAS,GME_HAS,TOT_INV
05125     ,CAICEDO,0,28,327,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,831,41,21,605,21,0,0,0,0,0,807,48,0,0,0,831,875,0,0,0,565.500653,0,0,244.9835,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241593,0,0,0,0,0,0,0,0,0,0,0,0.241593,36.65,861.59,0,0,3469.20214,9.2952,13.6008,25.693386,0,0,0,352.32,0,21.3,0,0,0,0,0,0,1272.101593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1820,1,124,60,43,1086,0,1,667,8,837,460,3914,458,11,0,0,0,0,0,103,1535,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,5.5,0,0
05129     ,CALDAS,0,46,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792,1211,17,105,1138,121,0,234,0,61,425,681,162,0,0,0,1211,1365,0,0,0,911.353723,0,0,381.861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.95,1511.78,0,0,2107.827713,2.3124,0,81.573812,0,0,0,228.37,139.47,72.59,0,0,0,0,0,0,2149.16,0,0,0,0,0,0,0,0,1,104,0,0,0,0,0,0,0,0,0,0,0,0,0,3329,105,61,383,229,1842,0,0,339,2,2026,490,19050,1017,11,0,0,0,0,0,277,1060,656,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
05134     ,CAMPAMENTO,0,91,38,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,782,64,35,696,15,0,0,0,0,0,809,28,0,0,0,782,870,0,0,0,1690.426277,0,0,27.386,0,5.2786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.02,951.3,0,0,1779.251767,12.5586,13.6008,61.819022,0,0,0,362.52,0,13.26,0,0,0,0,0,0,1349.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1908,0,219,121,29,1255,0,1,280,11,788,60,5027,406,10,0,0,0,0,0,55,1613,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.46,0
05138     ,CAÑASGORDAS,0,142,1231,0,0,0,0,115,0,0,0,0,0,51,0,0,0,0,0,0,1296,1797,55,285,1443,84,0,103,0,49,709,903,288,0,0,51,1797,1975,0,0,42.793835,2660.351238,0,0,916.90365,0,0,0,0,278.055286,0,0,0,0,0,17.884782,0,0,15.2,0,0,0,0,0,0,0,0,0.241593,0,216.535099,0,0,0,1784.768505,0,0,0,0,0,33.326375,129.88,2139.105,0,0,3678.780302,0,34.002,46.041493,0,0,0,401.38,323.12,128.54,0,0,216.535099,0,0,0,5477.5041,0,0,0,0,0,33,0,0,44,367,0,0,0,0,0,1,0,0,344,0,0,7,0,5703,445,201,944,165,2735,0,2,602,0,2588,700,8871,813,11,0,0,0,0,0,572,1642,1405,0,0,0,11,0,0,0,0,0,12,0,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,3,9,0,5,0,0,0,0,0,0,3,81,5,0
05142     ,CARACOLÍ,0,13,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,366,8,35,331,4,0,0,0,11,130,239,25,0,0,0,366,412,0,0,2.689765,259.148,0,0,253.214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476.5,0,0,0,0,0,0,8.44,448.325,0,0,482.8535,0,22.668,3.930786,0,0,0,83.72,42.5,10.5,0,0,0,0,0,0,1072.674765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1057,0,28,95,12,557,0,2,85,0,1205,120,2752,102,1,0,0,0,0,0,43,404,210,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,13.19,0
05145     ,CARAMANTA,0,9,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,455,6,12,290,12,0,0,0,5,176,277,30,0,0,0,455,496,0,0,0,173.658,0,0,31.2075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.64,396.975,0,0,794.039023,0,0,5.667,0,0,0,99.67,56.45,14.15,0,0,0,0,0,0,590.885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1036,0,15,39,32,496,0,0,138,0,367,90,2236,406,1,0,0,0,0,0,64,471,281,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
05147     ,CAREPA,0,399,12149,4,0,0,0,109,0,0,0,0,0,0,0,0,0,0,450,0,2749,5340,122,1700,2183,2388,0,431,0,183,1307,2460,2007,0,0,0,5340,6157,0,0,76.24026,7252.808854,0,103.24874,9167.69435,73.84,0,0,0,241.365892,0,0,0,0,0,0,0,7.1185,0,76.901091,0,0,0,0,0,0,0,4.107074,6.296112,0,0,0,0,0,0,0,0,142.842267,0,88.126665,3809.94,3152.225,0,0,310.6665,0,0,45.336,0,0,0,979.97,503.99,912.44,0,0,0,0,0,0,10016.68494,0,0,0,0,140,0,0,2,1,139,0,0,0,0,0,17,0,0,2086,0,0,6,0,11891,159,349,4522,4435,3984,0,0,58,0,858,558,20384,3199,6,0,0,0,0,0,3437,4383,2420,0,0,0,21,0,0,0,0,0,4,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,6,0,4,0,0,0,0,0,0,0,112,3,0
05148     ,EL CARMEN DE VIBORAL,0,251,1354,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,1508,23,138,420,462,0,76,139,20,136,890,560,0,0,0,1508,1674,0,0,4.427682,4936.534609,0,0,1114.99855,0,1.846,0,0,0,0,0,0,0,0,57.522716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327.5,0,0,0,0,0,57.522716,724.81,615.555,0,0,2091.321784,0,0,43.9356,737.778451,0,0,323.82,49.38,239.51,0,0,0,0,0,0,3080.303849,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,1171,0,0,10,0,2219,56,85,483,863,773,0,0,441,0,1792,258,14235,3146,8,655,0,0,0,0,980,1537,242,0,0,0,4,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,2,0,0,0,0,0,0,1,8735.5,2.5,0
05150     ,CAROLINA,0,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,144,1,15,100,9,0,0,0,2,50,79,23,0,0,0,144,162,0,0,0,355.3588,0,0,21.672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,128.82,0,0,250.948,0,0,11.79,0,0,0,27.26,16.58,11.58,0,0,0,0,0,0,198.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,0,6,63,16,176,0,0,44,0,482,286,1922,52,1,0,0,0,0,0,51,131,87,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05154     ,CAUCASIA,0,198,4640,0,0,0,0,463,0,0,0,0,0,0,0,0,0,0,217,0,4941,8787,784,487,8111,782,0,540,0,133,2280,5224,1341,0,0,0,8787,9764,0,0,0,3765.389787,0,0,4118.74065,0,0,0,0,974.109115,0,0,0,0,0,62.56766,0,0,0,153.227554,0,0,0,0,0,0,0,1.691148,7.001497,0,0,0,0,150.102962,0,0,0,82.64175,0,217.486362,1278.655,12717.725,0,0,6185.828148,18.4536,17.001,130.276756,0,0,0,2356.25,985.5,626.06,0,0,0,0,113.8872,0,19395.53169,0,0,0,0,0,84,0,0,2,285,0,0,0,0,399,7,0,0,17310,0,0,22,0,20635,777,2683,1835,1439,14267,0,2,916,16,10227,538,31450,2306,17,0,0,0,0,0,2511,9521,4047,0,0,0,37,0,0,0,0,0,0,0,0,0,4,0,0,1,2,0,0,0,0,1,1,0,0,0,1,30,0,9,0,0,0,0,0,3,1,456.45,31.5,0
05172     ,CHIGORODÓ,0,889,16152,3,0,0,0,282,0,0,0,0,0,0,0,0,0,618,300,0,2446,6096,483,3727,3654,1710,0,465,0,151,1249,2402,2855,0,75,0,6096,7443,0,0,0,16170.48101,0,0,11460.30005,48.636,0,0,0,745.897431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,459.023098,92.575601,0,0,2613.21,5222.19,0,0,24539.78244,32.4648,11.334,276.39776,0,0,0,953.54,483.09,1288.57,0,42.7,0,0,0,0,12041.77303,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,520,0,0,15,0,11164,1,1543,10467,3100,6301,0,2,3980,28,4744,340,28688,3729,53,0,0,0,0,0,5079,4290,2262,0,0,0,18,190,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,16,0,1,0,0,0,0,0,0,1,570,80.73,0
05190     ,CISNEROS,0,50,183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,562,22,28,522,26,0,0,0,0,0,520,57,0,0,0,562,603,0,0,0,872.299175,0,0,147.4285,16.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241593,0,0,0,0,0,0,0,0,0,0,0,0.241593,39.63,712.41,0,0,6275.24916,1.179,0,30.077814,0,0,0,174.21,0,30.45,0,0,0,0,0,0,956.941593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,766,1,78,103,51,891,0,0,1160,1,1240,315,4048,420,5,0,0,0,0,0,116,861,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
05197     ,COCORNÁ,0,150,5667,1,0,0,0,16,0,0,0,1317,0,51,0,0,0,0,0,943,884,2017,36,841,270,1546,0,99,195,11,66,157,1871,0,0,51,2017,2214,0,0,0,2955.571239,0,217.062797,4160.34255,19.876,0,0,0,42.726034,0,0,0,1550,0,136.599293,0,0,64.6,0,0,0,160,0,0,0,0,0.241593,0,213.766109,0,0,0,1622.603402,0,0,0,0,0,361.440886,2314.32,377.415,0,0,1762.825565,2.3124,26.91825,89.2065,1577.778451,0,0,66.61,28.12,808.95,0,0,213.766109,0,0,0,9180.792679,0,0,0,0,140,144,0,0,135,350,0,0,100,0,0,1,0,0,1530,0,0,19,3560,3783,730,108,2246,2744,468,0,5,290,2,2285,618,7756,1275,16,654,0,140,0,0,3176,262,117,0,0,0,7,0,0,0,0,0,0,1,0,0,8,0,0,6,1,0,0,1,0,0,1,0,0,0,15,23,0,17,0,0,0,0,1,0,15,291.8,60.01,0
05206     ,CONCEPCIÓN,0,3,228,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,255,381,5,36,226,107,0,0,53,12,88,166,131,0,0,0,381,396,0,0,0,52.736,0,0,195.09,0,0,0,0,8.968115,0,0,0,0,0,20.0707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0707,160.9,306.71,0,0,250.4,0,0,17.001,270.556451,0,0,61.42,31.85,55.28,0,0,0,0,0,0,915.755266,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1052,25,19,133,194,394,0,0,29,0,104,60,1796,214,2,655,0,0,0,0,235,316,158,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
05209     ,CONCORDIA,0,75,308,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682,1707,17,59,876,27,0,0,0,66,373,1238,93,0,0,0,1707,1896,0,0,0,1466.414296,0,0,248.759,18.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560.988173,0,0,0,0,0,0,43.69,1187.175,0,0,1.964214,0,0,0,0,0,0,525.51,145.725,43.65,0,0,0,0,0,0,2506.738173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2818,0,68,196,57,1526,0,0,1,0,3081,430,7951,918,0,0,0,0,0,0,178,2144,627,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,10,0,0
05212     ,COPACABANA,0,42,812,0,0,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,176,517,8,170,323,134,0,0,0,0,28,359,154,0,0,0,517,655,0,0,0,841.308285,0,0,648.53155,0,0.9938,0,0,63.19951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.483185,0,0,0,0,0,255,0,0,0,0,0,0.483185,192.435,396.5,0,0,2367.259784,0,0,61.4316,0,0,0,126.74,12.9,67.68,0,0,0,0,0,0,1114.937695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,718,2,30,527,241,539,0,0,393,0,3576,577,25612,1905,9,0,0,0,0,0,240,568,37,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
05234     ,DABEIBA,0,368,5689,2,0,1,0,71,0,0,0,0,0,0,0,0,0,0,0,0,1482,2484,204,670,1094,896,0,212,0,47,338,751,1565,0,0,0,2484,2931,0,0,31.725809,6743.471111,0,67.531318,4580.8625,31.8016,0.5202,0,0,172.129136,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,7.972555,5.20251,0,0,0,0,0,0,0,0,0,0,8.472555,1463.975,1593.355,0,0,7478.717034,2.3124,0,57.382146,0,0,0,346.5,141.33,736.91,0,0,0,0,0,0,4567.131328,0,0,0,0,84,1,0,0,4,328,0,0,0,0,0,33,0,0,1147,0,0,16,0,6747,366,687,2524,1782,1930,0,0,1400,2,3623,462,12225,548,16,0,0,84,0,0,3043,1364,616,0,0,0,11,0,0,0,0,0,5,1,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,22,0,5,0,0,0,0,1,0,0,701.38,6.2,0
05237     ,DONMATÍAS,0,11,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,323,9,107,84,37,0,0,0,7,35,236,87,0,0,0,323,397,0,0,3.454452,179.22,0,0,407.99075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,56.075,118.685,0,0,632.944658,0,0,2.2668,0,0,0,83.93,12.77,36.51,0,0,0,0,0,0,566.424452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,0,32,463,64,161,0,0,101,0,580,150,7663,1383,2,0,0,0,0,0,151,415,56,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
05240     ,EBÉJICO,0,11,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,699,713,15,3,587,6,0,160,0,35,337,404,15,0,0,0,713,783,0,0,18.258,237.784653,0,0,25.3885,0,0,0,0,0,0,0,0,0,0,0.677083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.674272,0,0.677083,10.045,757.585,0,0,218.784746,1.1334,0,15.566489,0,0,0,151.36,114.08,8.5,0,0,0,0,0,0,1109.179355,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2500,1,68,16,15,980,0,0,38,1,972,60,4720,194,2,0,0,0,0,0,28,698,583,0,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
05250     ,EL BAGRE,0,76,2065,1,0,12,0,173,0,0,0,0,491,0,0,0,0,59,217,0,3026,5340,269,263,3818,411,0,266,0,122,1649,3322,738,0,0,0,5340,5964,0,0,0.275904,1355.972999,0,0,1805.714,18.8822,12.777,0,0,350.805977,0,0,0,0,1257.456,46.604336,0,7.1185,0,0.553429,0,0,0,0,0,0,0,13.045999,0,0,0,0,0,0,0,0,5.206984,82.64175,0,67.322264,673.875,5962.835,0,0,436.849468,1.1334,11.334,52.748672,0,0,0,1696.43,791.33,394.71,0,0,0,0,52.310921,0,10020.2259,0,0,0,0,0,80,0,2,3,1,0,560,0,0,0,54,0,0,18096,0,0,10,0,13105,700,947,1042,923,7630,0,1,64,1,4542,310,25334,1440,9,0,0,0,0,0,1645,6906,3304,0,0,0,21,0,0,0,0,0,1,0,0,0,3,0,1,1,1,0,1,0,0,0,1,0,0,0,0,13,0,8,0,0,0,0,0,1,0,566,834.31,0
05264     ,ENTRERRIOS,0,9,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,22,42,11,0,0,0,0,0,96,33,0,0,0,125,141,0,0,0,178.808,0,0,38.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.71,54.44,0,0,0,0,0,0,0,0,0,38.1,0,13.36,0,0,0,0,0,0,119.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,17,70,0,0,0,0,195,217,3726,406,0,0,0,0,0,0,53,176,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05266     ,ENVIGADO,0,42,685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,454,5,204,372,138,0,0,0,40,126,189,181,0,0,0,454,564,0,0,55.154915,826.198762,0,0,575.1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,0,0,190.79,463.9,0,0,5923.502895,2.358,0,203.201837,0,0,0,67.04,41.83,78.85,0,0,0,0,0,0,3397.564915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1276,0,14,583,216,568,0,0,1032,2,2376,550,21404,2140,30,0,113,0,0,0,290,321,204,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
05282     ,FREDONIA,0,15,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,663,6,34,439,25,0,0,0,40,218,444,38,0,0,0,663,781,0,0,0,297.170326,0,0,163.8675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.61,559.8,0,0,14.7375,0,0,0,0,0,0,151.31,72.11,16.92,0,0,0,0,0,0,840.75,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1549,28,20,131,43,725,0,0,4,0,1676,400,9855,747,0,0,0,0,0,0,62,686,347,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
05284     ,FRONTINO,0,173,3468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005,1774,72,820,970,398,0,137,0,38,486,729,685,0,0,0,1774,2021,0,0,0,3344.585347,0,0,2804.4357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,601.68,1357.815,0,0,6310.864282,3.4458,27.895044,71.271733,0,0,0,294.28,182.94,304.63,0,0,0,0,0,0,2941.345,0,0,0,0,0,0,0,0,21,301,0,0,0,0,0,0,0,0,86,0,0,9,0,4444,322,248,3190,725,1705,0,4,1211,3,3370,370,11876,1025,14,0,0,0,0,0,1198,1296,880,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,9,0,2,0,0,0,0,0,0,1,818.08,6.5,0
05306     ,GIRALDO,0,15,20,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,348,446,1,5,427,8,0,0,0,38,212,231,12,0,0,0,446,480,0,0,24.981604,284.5272,0,0,14.55,0,0,0,0,180.980415,0,0,0,0,0,18.60839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.60839,13.125,605.815,0,0,0,0,0,0,0,0,0,91.99,79.01,6.72,0,0,0,0,0,0,1021.230409,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1549,38,2,12,15,741,0,0,0,0,896,90,2186,268,0,0,0,0,0,0,23,426,376,0,0,0,3,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
05308     ,GIRARDOTA,0,37,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,675,14,75,440,75,0,73,0,15,124,454,108,0,0,0,675,778,0,0,39.023919,704.158,0,0,367.56825,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,1.207963,0,0,0,0,0,0,0,0,0,0,0,25.207963,106.36,595.055,0,0,2414.997419,1.179,0,81.801811,0,0,0,161.91,44.51,47.77,0,0,0,0,0,0,1019.836882,0,0,0,0,0,0,0,0,41,140,0,0,0,0,0,5,0,0,0,0,0,0,0,1441,186,44,217,130,791,0,0,527,1,3102,367,14144,1373,16,0,0,0,0,0,198,732,209,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
05310     ,GÓMEZ PLATA,0,16,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,431,16,16,420,12,0,0,0,0,0,433,29,0,0,0,431,479,0,0,0,329.066872,0,0,69.2295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241593,0,0,0,0,0,0,0,0,0,0,0,0.241593,20.6,614.365,0,0,360.454,1.179,0,5.895,0,0,0,159.9,0,13.71,0,0,0,0,0,0,808.816593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,637,1,43,71,19,770,0,0,42,1,1511,60,3740,254,2,0,0,0,0,0,56,790,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
