Ano_Fecha,Nombre_Departamento,AFRO_FAM,AVVRA_FAM,AHE_FAM,AVV40_FAM,DESARRA_FAM,AVV2_FAM,DRPE_FAM,GI_PEE_FAM,FA_DES_FAM,FA_IND_FAM,FA_SIS_FAM,IRR_FAM,PFG_FAM,HAB_MH_FAM,HAB_RUR_FAM,LP_FAM,PDP_FAM,PP_FAM,RESA_FAM,RETOR_FAM,UNIDOS_FAM,FAM_BAN_FAM,EXPUL_FAM,RECEP_FAM,FASAN_SIS_FAM,FASAN_DES_FAM,FASAN_IND_FAM,ICBF_FAM_BIENE_FAM,GPDE_FAM,UNI_PROM_FAM,MFA_UNI_FAM,MFA_SIS_FAM,MFA_DES_FAM,GIV_FAM,MFA_IND_FAM,HAB_FAM,MFA_BAN_FAM,MFA_INS_FAM,GI_IRACA_FAM,ACT_PROS_INV,AVVRA_INV,DESARRA_INV,MUSICA_INV,AHE_INV,AVV40_INV,AVV2_INV,AFRO_INV,DRPE_INV,GI_PEE_INV,FA_DES_INV,FA_IND_INV,FA_SIS_INV,IRR_INV,PFG_INV,GI_CAP_INV,GI_DEI_INV,GI_ICETEX_INV,GI_ICE_INV,GI_MA_INV,GI_MP_INV,GI_OTRAS_INV,GI_PAI_INV,GI_RAI_INV,GI_RIE_INV,GI_TU_INV,GI_TT_INV,GI_SIT_INV,GAM_INV,HAB_MH_INV,HAB_RUR_INV,IPS_INV,LP_INV,OPP_INV,PDP_INV,PE_INV,PP_INV,RESA_INV,UNIDOS_INV,GIV_INV,FASAN_DES_INV,FASAN_SIS_INV,FASAN_IND_INV,NTP_INV,IND1290_INV,AYUHUM_INV,IND418_INV,EN_NNA_INV,GPDE_INV,PI_INV,GI_IRACA_INV,MFA_SIS_INV,MFA_UNI_INV,MFA_DES_INV,LA_INV,MFA_IND_INV,HAB_INV,JEA_INV,DPS_INV,GI_PEE_PER,FA_DES_PER,FA_IND_PER,FA_SIS_PER,MUSICA_PER,GI_CAP_PER,GI_DEI_PER,GI_ICETEX_PER,GI_ICE_PER,GI_MA_PER,GI_MP_PER,GI_OTRAS_PER,GI_PAI_PER,GI_RAI_PER,GI_RIE_PER,GI_SIT_PER,GI_TT_PER,GI_TU_PER,GAM_PER,IPS_PER,LA_PER,PROT_TIER_PER,RETORNO_PER,UNIDOS_PER,GIV_PER,EXPUL_PER,RECEP_PER,FASAN_DES_PER,FASAN_SIS_PER,FASAN_IND_PER,IND418_PER,IND1290_PER,AYU_HUM_PER,ICBF_NN_SIN_EDU_INI_PER,ICBF_GEN_BIENE_PER,ICBF_NNA_PAE_PER,NN_PAI_PER,EN_NNA_PER,GPDE_PER,JEA_REG_PER,MPR_PREOR_PER,MPR_DIS_PER,MPR_COR_PER,MFA_DES_PER,MFA_SIS_PER,MFA_UNI_PER,GI_IRACA_PER,JEA_MAT_PER,JEA_CUP_PER,UNI_COG_PER,MFA_IND_PER,JEA_PER,JEA_ENROL_PER,JEA_PRO_MAT_PER,ACT_PROS_PRO,MUSICA_PRO,DESARRA_PRO,GI_PEE_PRO,GI_CAP_PRO,GI_DEI_PRO,GI_ICETEX_PRO,GI_ICE_PRO,GI_MA_PRO,GI_MP_PRO,GI_OTRAS_PRO,GI_PAI_PRO,GI_RAI_PRO,GI_RIE_PRO,GI_SIT_PRO,GI_TT_PRO,GI_TU_PRO,LA_PRO,OPP_PRO,PROT_TIER_PRO,PP_PRO,GIV_PRO,NTP_PRO,PI_PRO,MPR_COR_PRO,MPR_DIS_PRO,MPR_PREOR_PRO,TOT_INV
2013,GUAINÍA,0,0,465,0,0,0,0,0,0,0,0,0,393,0,0,0,0,0,0,0,555,1148,0,0,0,0,0,0,0,4,170,413,667,0,204,0,1148,1945,0,0,0,0,57.638.938,409.838,0,0,0,0,0,0,0,0,0,83.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.597,0,0,0,0,0,0,187.03,80.21,351.71,0,106.4,0,0,782.988.938,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3020,0,0,0,0,0,0,0,1,0,466,0,5677,340,0,0,0,136,0,0,1559,792,347,0,0,0,4,417,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,HUILA,0,0,11859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54809,98638,1,11,0,0,39,0,0,1262,28640,58730,16578,0,434,0,98638,110976,0,0,0,0,27.564.009,9.343.568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447.9,0,0,0,0,0,0,0,0,0,0,2.575,0,3.953.066.896,4.038.075,0,523.251.204,0,0,0,24.304.495,11532.52,7811.35,0,224.12,0,511.6,4.511.020.009,0,0,0,0,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,0,0,219564,0,1,27,0,0,78,0,728,37,39102,0,108552,15155,95,0,3915,473,0,0,30885,106714,53233,0,992,1100,408,918,614,769,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
2011,MAGDALENA,0,649,30413,4,0,0,0,0,0,0,0,0,922,0,0,0,0,822,1367,0,64399,0,385,5505,96017,17090,0,0,0,0,0,0,0,0,0,0,0,0,0,49.238.294,1.149.727.637,0,301.685.319,260.511.502,6.142.747,0,0,0,0,0,0,0,0,1.120.368,38.236.095,0,0,56.5,162.693.866,0,0,0,0,266.343.015,0,0,128.285.661,0,0,0,0,0,2.546.832.549,0,0,510.310.911,468.709.352,0,2.116.303.432,11.041.905,58268.36,0,0,5.872.484.766,0,0,0,4.654.962,1.225.458.819,0,0,0,0,0,0,0,0,7.692.713.361,0,0,0,0,700,84,0,0,117,3055,0,0,0,0,500,531,0,0,61028,0,1210,478,0,261926,4287,1410,17482,34472,185105,0,0,877,0,64838,6780,152520,3793,0,0,0,0,0,0,0,0,0,0,0,0,325,0,0,0,0,39,4,0,0,2,0,0,1,8,0,0,0,0,1,13,0,0,21,4,521,0,25,0,0,0,0,0,0
2013,VALLE DEL CAUCA,0,0,27086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,74077,144094,1,14,0,0,0,0,0,1184,30743,101265,26573,0,413,0,144094,181249,0,0,0,0,510.317.257,2.417.068.775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.5,0,0,0,0,0,368.289.582,0,0,0,0,0,0,1.583.166.883,153.27,0,1.928.858.148,0,0,0,36503.93,10.883.265,11966.98,0,246.72,0,2308,6.322.400.184,0,0,0,0,731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,0,0,0,290351,0,1,45,0,0,0,0,2618,130,76994,0,360193,35845,279,0,38973,653,51,27,45647,164341,49567,0,5999,8709,573,633,2975,4573,160,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0
2013,CAQUETÁ,0,0,13068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25796,29696,3,32,0,0,0,2305,0,372,7068,18333,18614,0,0,0,29696,47026,0,0,0,0,464.357.078,1.012.902.825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.6,0,0,0,0,0,0,0,0,0,0,0,0,4.110.946.222,60.129,0,669.936.096,0,0,0,8545.42,2.873.555,8957.14,0,0,0,344,2.162.607.208,0,0,0,0,776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,0,0,0,100370,0,14,98,0,0,0,0,714,51,8541,0,66671,9775,133,0,3705,673,83,20,35179,34063,12795,0,571,600,217,0,371,468,30,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0
2011,LA GUAJIRA,0,195,15608,6,0,75,0,0,0,0,0,0,0,0,0,0,0,298,900,0,22326,0,308,2187,26620,7243,10936,0,0,0,0,0,0,0,0,0,0,0,0,408.371.397,3.635.927.028,0,316.769.584,145.153.438,100.568,80.34,0,0,0,0,0,0,0,0,68.410.025,0,0,49.7,146.349.322,0,0,0,0,289.520.278,0,0,67.645.923,0,0,0,0,0,16.713.645,0,0,232.75,32.928.384,0,621.625.547,4.835.325,16199.8,8978.36,0,1.558.960.208,0,0,0,0,0,0,0,0,0,0,0,0,0,3.336.089.987,0,0,0,0,735,121,0,0,105,240,0,0,0,188,500,280,0,0,26854,0,0,17,0,97314,1434,1217,7807,14579,52942,28985,0,165,0,15274,1695,93597,8241,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,40,5,0,0,3,0,0,2,2,0,0,0,3,1,9,0,0,0,2,18,0,20,0,0,0,0,0,0
2013,NARIÑO,0,0,25455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64679,96806,81,247,0,0,11543,0,0,771,27903,91779,26546,0,20014,0,96806,176871,0,0,0,0,622.486.387,21.123.998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776.925,0,5.577.448.407,6.631.875,11.79,1.587.492.172,0,0,0,35.774.975,10429.81,12094.57,0,8390.92,0,891.6,6.898.128.639,0,0,0,0,1072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264965,0,251,763,0,0,18789,1,910,566,73335,0,269391,28368,260,0,16478,934,102,36,49559,155743,45044,0,1278,1550,523,32014,969,1021,20,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0
2011,SUCRE,0,693,39500,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1424,0,81537,0,337,4962,71129,16367,0,0,0,0,0,0,0,0,0,0,0,0,0,43.290.883,1.350.214.096,0,272.516.516,352.925.049,91.428,10.712,0,0,0,0,0,0,0,0,335.420.833,0,0,0,2.617.722.378,40.121.204,0,0,0,398.958.811,0,0,125.386.549,0,0,0,0,0,7.331.714.077,0,0,0,396.311.998,0,3.878.700.611,9993.29,42346.95,0,0,1.564.844.359,0,0,0,3.319.785,0,0,0,0,0,0,0,0,0,6.758.255.909,0,0,0,0,560,372,0,0,0,4972,250,0,0,0,700,519,0,0,35575,0,0,31,0,322198,6813,1256,18509,30650,134422,0,0,2967,0,47670,4410,123958,2570,0,585,0,0,0,0,0,0,0,0,0,0,414,0,0,0,0,5,4,0,0,26,0,0,0,18,1,0,0,0,1,15,0,0,0,9,37,0,61,0,0,0,0,0,0
2013,QUINDÍO,0,0,3245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15281,20636,0,4,0,0,0,0,0,601,7890,11020,3600,0,0,0,20636,24384,0,0,0,0,57.638.938,23.830.357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451.5,0,0,0,0,0,0,0,0,0,0,0,0,1.348.271.478,14.148,0,132.238.998,0,0,0,3833.06,2533.94,1652.06,0,0,0,616.2,9.144.398.938,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,0,0,0,63745,0,0,14,0,0,0,0,255,12,13582,0,51427,4989,28,0,3509,150,0,0,6434,18323,12501,0,1055,1563,115,0,764,863,128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012,CHOCÓ,0,0,25228,0,0,0,0,7722,0,0,0,853,0,0,0,0,0,0,3060,0,23228,0,1013,3097,19605,8441,0,2043,0,68,0,0,0,0,0,0,0,0,3034,0,0,0,2.470.671,2.040.395.025,0,0,0,0,1.339.229.042,0,0,0,992.8,0,586.121.265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,1.066.533.465,0,586.121.265,5.262.615,10664.53,0,0,7.098.853.309,22.668,28.837.042,407.357.779,0,0,7736.7,0,0,0,0,0,0,0,4.194.865.725,0,0,0,0,463,530,0,0,48,1070,0,0,0,1509,474,0,0,0,13879,0,0,0,0,92887,3631,3711,9327,16027,37467,0,33,1258,20,26356,3432,137531,30529,100,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,3,0,0,29,0,0,8,5,0,0,0,3,1,0,0,0,0,2,0,0,46,0,0,0,0,0,0
2011,TOLIMA,0,498,21802,12,0,142,0,0,0,0,0,0,0,0,0,0,0,0,486,0,76297,0,2251,2318,72137,12600,3673,0,0,0,0,0,0,0,0,0,0,0,0,305.779.775,8.956.951.194,0,258.587.416,186.070.783,203.239,1.468.076,0,0,0,0,0,0,0,0,413.713.182,0,0,216,2.722.837.565,0,0,0,0,344.656.402,0,0,238.210.281,0,0,0,0,0,1.049.568.456,0,0,0,153.051.524,0,3.935.417.429,7.930.335,41.528.275,2292.35,0,751.089.909,0,0,0,0,0,0,0,0,0,0,0,0,0,668.994.807,0,0,0,0,600,305,0,0,225,4936,0,0,0,383,600,986,0,0,26651,0,0,68,0,273009,7435,7844,8159,24204,129781,7566,0,1082,0,22927,6165,145665,3802,0,0,0,0,0,0,0,0,0,0,0,0,443,0,0,0,0,18,4,0,0,22,0,0,5,22,0,0,0,2,1,34,0,0,0,62,86,0,86,0,0,0,0,0,0
2011,ARCHIPIÉLAGO DE SAN ANDRÉS  PROVIDENCIA Y SANTA CATALINA,0,0,16,0,0,0,0,0,0,0,0,0,747,0,0,0,0,379,0,0,1687,0,1,6,1491,3,0,0,0,0,0,0,0,0,0,0,0,0,0,34.234,0,0,60.337.064,11.459,0,0,0,0,0,0,0,0,0,864.756,81.518.383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474.502.671,0,0,210,0,0,81.518.383,1.765,739.405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.391.762.118,0,0,0,0,140,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5649,168,6,15,6,2293,0,0,0,0,1042,1815,8707,299,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0
2012,VICHADA,0,0,943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1663,0,76,53,1340,349,0,0,0,7,0,0,0,0,0,0,0,0,250,0,0,0,612.465,7.765.265,0,0,0,0,0,0,0,0,0,0,7.643.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.643.051,208.46,701.05,0,0,239.634.762,0,11.334,22.668,0,0,637.5,0,0,0,0,0,0,0,168.468.701,0,0,0,0,141,86,0,0,0,291,0,0,0,0,0,0,0,0,0,0,0,0,0,6876,377,238,176,671,2361,0,1,42,0,773,250,12956,185,4,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
2010,CALDAS,0,346,2093,1,0,2,0,0,0,0,0,0,631,0,0,0,0,162,0,0,26101,0,133,479,28463,4940,6060,0,0,0,0,0,0,0,0,0,0,0,0,679.027.701,692.759.254,0,189.981.692,19.444.395,3.32,2.06,0,0,0,0,0,0,0,510,171.118.889,0,192.853.065,0,30.438.595,0,135.884.429,0,0,0,0,0,0,0,0,0,0,0,1.266.350.915,0,162,110,0,0,530.294.977,3.292.205,17.268.065,3.725.365,0,411.087.214,0,0,0,0,0,0,0,0,0,0,0,0,0,3.851.044.852,0,0,0,0,510,249,0,53,0,55,0,281,0,187,0,0,0,0,0,0,3600,16,0,0,825,477,1726,9127,49736,10994,0,432,0,24454,4915,120113,6888,0,0,0,0,0,0,0,0,0,0,0,0,191,0,0,0,0,62,4,0,0,12,0,5,0,3,0,39,0,2,0,0,0,0,37,53,21,1,61,0,0,0,0,0,0
2012,RISARALDA,0,0,10525,0,0,0,0,1690,0,0,0,183,0,0,0,0,0,0,2850,0,25337,0,157,1055,24257,5186,604,2078,0,407,0,0,0,0,0,0,0,0,0,0,0,0,1.541.568,90.214.327,0,0,0,0,248.242.102,0,0,0,212.8,0,16.192.411,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,962.993.585,0,3592,0,0,0,620.456.574,0,18.892.411,2.956.585,11575.93,353.725,0,1.652.559.643,45.336,184.206,800.619.404,0,0,0,0,0,0,0,0,0,0,2.309.999.209,0,0,0,0,269,359,0,0,99,557,0,0,0,129,287,0,0,4068,0,379,0,0,0,86069,5499,575,3436,9027,37900,1128,16,3071,4,13615,2290,72454,11322,143,0,0,0,0,0,0,0,0,0,0,0,186,0,0,0,0,0,2,0,0,11,0,0,5,3,0,0,0,1,2,0,0,4,0,3,0,0,26,0,0,0,0,0,0
2012,NACIONAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.688.630.351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.688.630.351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
2013,BOGOTÁ  D.C.,0,0,27372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18399,82466,0,15,0,0,2,0,0,539,2706,70373,19035,0,0,0,82466,109091,0,62.869.705,0,0,522.236.625,249.810.701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,7.286.416.867,42.444,0,720.701.478,0,0,0,26.363.425,1008.09,8960.33,0,0,0,5755,4.267.204.133,0,0,0,0,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85138,0,0,40,0,0,0,0,1381,36,105635,0,136147,50296,122,0,37865,644,102,43,28750,107556,3904,0,9796,14876,154,0,6530,8119,580,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,0
2013,PUTUMAYO,0,0,9892,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,420,0,20379,26341,2,2,0,0,3019,227,0,673,6116,12651,14023,0,3450,0,26341,38855,0,0,0,0,695.504.772,73.594.215,0,0,0,0,0,0,0,0,0,1.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.765.417,0,0,0,0,240.81,0,4.242.954.616,55.413,0,705.084.444,0,0,0,5627.79,2636.18,6.603.125,0,1681.07,0,0,1.774.124.519,0,0,0,0,1326,0,0,0,0,0,0,0,0,0,0,0,0,0,1597,0,0,0,0,81375,0,4,4,0,0,6098,0,722,47,8167,0,57247,4486,126,0,1181,1239,48,39,26047,22032,10714,0,67,250,159,6672,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,8,0
2010,ARAUCA,0,328,3920,18,0,97,0,0,0,0,0,0,0,0,0,0,0,0,330,0,13595,0,1318,1190,19659,5765,0,0,0,0,0,0,0,0,0,0,0,0,0,144.311.958,6.362.275.778,0,27.814.568,34.347.105,261.010.171,989.028,0,0,0,0,0,0,0,0,244.523.505,0,71.185,0,0,0,279.608.346,389.62,0,0,0,0,0,2.372.409,0,0,0,0,0,0,0,0,92.912.969,0,984.936.851,4.258.135,13202.86,0,0,214.680.222,0,0,0,0,0,0,0,0,0,0,0,0,0,1.898.502.655,0,0,0,0,750,353,0,20,0,0,0,154,245,0,0,0,0,0,15997,0,0,42,0,0,772,4352,4234,11455,36178,0,0,260,0,4010,1095,36138,635,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,14,5,0,0,10,0,5,0,0,0,25,1,0,0,0,0,0,0,0,52,0,41,0,0,0,0,0,0
2012,SANTANDER,0,0,24851,0,0,0,0,3927,0,0,0,229,0,0,0,0,0,0,180,0,51625,0,199,1901,67299,13893,0,4316,0,1980,0,0,0,0,0,0,0,0,0,0,0,0,4.289.667,218.186.442,0,0,0,0,6.867.205.596,0,0,0,268.8,0,258.409.324,0,0,330.7,0,0,0,0,0,0,0,0,0,0,0,0,1.118.279.094,0,1.832.228.704,0,0,0,41.170.267,0,589.109.324,8.400.805,34675.48,0,0,5.107.678.987,158.676,1.476.436.592,1.932.439.406,0,0,0,0,0,0,0,0,0,0,7.071.210.302,0,0,0,0,657,289,0,0,819,8417,0,0,0,423,1471,0,0,5626,0,517,0,0,0,177359,17045,669,6417,24685,111516,0,138,9420,14,47513,6145,146370,17009,308,0,0,0,0,0,0,0,0,0,0,0,406,0,0,0,0,0,5,0,0,11,0,0,15,28,0,0,0,1,6,0,0,4,0,21,0,0,65,0,0,0,0,0,0
2012,GUAINÍA,0,0,1081,0,0,0,0,0,0,0,0,0,409,0,0,0,0,0,0,0,568,0,29,114,310,584,0,0,0,5,0,0,0,0,0,0,0,0,387,0,0,0,612.465,9.226.035,0,0,0,0,0,0,0,0,0,494.904,28.450.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,0,0,0,0,0,28.450.875,424.795,143.47,0,0,0,0,0,0,0,0,974.1,0,0,0,0,0,0,0,2.182.062.375,0,0,0,0,142,19,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,2698,119,132,437,1357,537,0,0,0,0,456,330,5677,100,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0
2013,TOLIMA,0,0,10929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68225,101393,0,11,0,0,2867,0,0,1567,28763,55181,16302,0,5827,0,101393,114198,0,0,0,0,260.611.977,84.513.874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.555,0,2.832.950.516,1.031.625,0,511.954.812,0,0,0,21762.53,11398.72,7450.72,0,2659.45,0,975.8,4.467.538.698,0,0,0,0,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259023,0,0,34,0,0,6150,0,475,89,16396,0,146165,24814,88,0,6900,502,0,0,30341,97855,52252,0,1474,1770,505,11076,1138,1414,162,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
2013,BOYACÁ,0,0,904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,53387,55632,0,1,0,0,0,0,0,1929,23484,45693,2287,0,0,0,55632,73947,0,0,0,0,57.638.938,6.864.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,916.314.605,0,0,0,0,0,0,1.260.056.565,9.432,0,84.496.572,0,0,0,19838.92,9639.82,1158.14,0,0,0,298,3.190.883.354,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,297,0,0,0,0,192918,0,0,2,0,0,0,0,203,8,35526,0,132074,9023,15,0,2947,145,0,0,4606,87541,44164,0,803,1244,442,0,370,406,137,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
